agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
6,98,1,22.0,8.0,14.0,14.0,3.5,0.0,3.5
9,38,98,26.5,18.5,8.0,8.0,3.5,0.0,3.5
7,34,2,28.0,15.5,12.5,12.0,7.5,0.5,8.0
8,37,36,28.5,20.5,8.0,8.0,9.0,0.0,9.0
11,37,34,41.5,35.5,6.0,6.0,10.0,0.0,10.0
12,38,98,43.5,35.5,8.0,8.0,6.5,0.0,6.5
10,97,1,46.0,36.0,10.0,10.0,14.0,0.0,14.0
13,38,34,47.5,42.5,5.0,5.0,6.5,0.0,6.5
14,37,36,55.5,47.5,8.0,8.0,8.0,0.0,8.0
15,97,2,60.5,49.5,11.0,11.0,6.5,0.0,6.5
16,38,34,61.0,56.0,5.0,5.0,9.5,0.0,9.5
17,35,2,66.5,53.5,13.0,13.0,3.5,0.0,3.5
18,98,2,73.5,58.5,15.0,15.0,5.0,0.0,5.0
20,37,36,75.0,67.0,8.0,8.0,6.5,0.0,6.5
19,38,98,77.5,69.5,8.0,8.0,12.5,0.0,12.5
21,34,1,89.5,78.5,11.0,11.0,11.0,0.0,11.0
23,35,2,91.0,78.0,13.0,13.0,3.5,0.0,3.5
24,36,2,94.5,80.5,14.0,14.0,2.5,0.0,2.5
22,97,1,96.5,86.5,10.0,10.0,15.5,0.0,15.5
27,38,98,111.5,103.5,8.0,8.0,15.0,0.0,15.0
25,35,1,113.5,101.5,12.0,12.0,20.0,0.0,20.0
26,98,1,117.0,100.0,17.0,14.0,15.0,3.0,18.0
28,36,2,121.5,107.5,14.0,14.0,15.5,0.0,15.5
29,97,1,127.5,117.5,10.0,10.0,22.0,0.0,22.0
