agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,38,97,12.5,6.5,6.0,6.0,5.5,0.0,5.5
6,37,34,18.0,12.0,6.0,6.0,7.5,0.0,7.5
8,38,36,25.0,18.0,7.0,7.0,6.5,0.0,6.5
7,36,2,26.5,12.5,14.0,14.0,4.5,0.0,4.5
9,97,1,27.5,17.5,10.0,10.0,2.5,0.0,2.5
10,37,97,29.0,24.0,5.0,5.0,5.5,0.0,5.5
11,35,1,40.0,28.0,12.0,12.0,6.0,0.0,6.0
14,38,34,40.0,35.0,5.0,5.0,2.5,0.0,2.5
12,37,34,42.5,36.5,6.0,6.0,11.0,0.0,11.0
13,98,2,52.5,37.5,15.0,15.0,8.5,0.0,8.5
15,97,1,53.0,43.0,10.0,10.0,7.0,0.0,7.0
16,37,35,58.0,51.0,7.0,7.0,11.5,0.0,11.5
17,98,1,63.0,47.5,15.5,14.0,4.5,1.5,6.0
18,38,98,69.5,61.5,8.0,8.0,15.0,0.0,15.0
20,37,35,74.0,67.0,7.0,7.0,13.5,0.0,13.5
19,97,1,77.0,67.0,10.0,10.0,17.0,0.0,17.0
22,97,2,86.5,75.5,11.0,11.0,8.0,0.0,8.0
23,38,36,87.0,80.0,7.0,7.0,9.0,0.0,9.0
21,36,2,89.5,74.0,15.5,14.0,10.0,1.5,11.5
24,35,2,102.0,89.0,13.0,13.0,14.5,0.0,14.5
26,34,1,102.0,91.0,11.0,11.0,9.5,0.0,9.5
27,38,98,106.5,98.5,8.0,8.0,13.5,0.0,13.5
25,98,1,113.0,95.5,17.5,14.0,17.5,3.5,21.0
30,38,97,120.5,114.5,6.0,6.0,15.5,0.0,15.5
28,37,98,121.0,112.0,9.0,9.0,23.5,0.0,23.5
