agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,38,35,20.5,14.5,6.0,6.0,6.5,0.0,6.5
6,97,2,23.0,12.0,11.0,11.0,7.5,0.0,7.5
9,38,34,23.5,18.5,5.0,5.0,3.5,0.0,3.5
8,37,97,25.5,20.5,5.0,5.0,9.0,0.0,9.0
13,37,35,38.5,31.5,7.0,7.0,2.5,0.0,2.5
12,35,1,42.0,28.5,13.5,12.0,3.0,1.5,4.5
10,98,2,42.5,24.5,18.0,15.0,6.0,3.0,9.0
11,36,1,46.0,33.0,13.0,13.0,11.0,0.0,11.0
14,97,2,53.5,42.5,11.0,11.0,10.0,0.0,10.0
16,35,1,65.5,53.5,12.0,12.0,14.0,0.0,14.0
15,98,1,68.0,52.0,16.0,14.0,16.0,2.0,18.0
18,38,36,69.5,62.5,7.0,7.0,16.0,0.0,16.0
17,34,1,70.5,59.0,11.5,11.0,16.0,0.5,16.5
19,37,36,84.5,76.5,8.0,8.0,26.5,0.0,26.5
21,97,2,85.5,74.5,11.0,11.0,17.5,0.0,17.5
20,98,2,93.0,78.0,15.0,15.0,24.5,0.0,24.5
22,34,1,94.5,83.5,11.0,11.0,19.5,0.0,19.5
23,38,98,99.5,91.5,8.0,8.0,24.0,0.0,24.0
25,37,97,108.0,103.0,5.0,5.0,25.0,0.0,25.0
24,35,2,109.5,96.5,13.0,13.0,25.5,0.0,25.5
27,38,36,114.5,107.5,7.0,7.0,15.5,0.0,15.5
26,34,1,118.5,107.5,11.0,11.0,19.0,0.0,19.0
28,37,98,122.0,113.0,9.0,9.0,7.0,0.0,7.0
29,38,97,124.5,118.5,6.0,6.0,9.0,0.0,9.0
