agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
5,37,35,18.5,11.5,7.0,7.0,7.5,0.0,7.5
6,38,35,21.0,15.0,6.0,6.0,8.0,0.0,8.0
7,97,2,25.5,14.5,11.0,11.0,4.5,0.0,4.5
8,37,97,30.5,25.5,5.0,5.0,12.5,0.0,12.5
9,34,1,35.0,24.0,11.0,11.0,8.0,0.0,8.0
11,38,35,42.5,36.5,6.0,6.0,14.5,0.0,14.5
10,36,2,49.5,35.5,14.0,14.0,16.5,0.0,16.5
12,37,98,55.0,46.0,9.0,9.0,18.0,0.0,18.0
13,36,1,58.5,45.5,13.0,13.0,8.5,0.0,8.5
15,38,98,71.0,63.0,8.0,8.0,20.0,0.0,20.0
14,97,1,72.5,62.5,10.0,10.0,22.5,0.0,22.5
16,37,34,78.5,72.5,6.0,6.0,23.5,0.0,23.5
17,36,2,88.0,74.0,14.0,14.0,19.0,0.0,19.0
19,38,97,89.5,83.5,6.0,6.0,16.5,0.0,16.5
18,35,2,97.5,84.5,13.0,13.0,20.5,0.0,20.5
20,37,34,104.0,98.0,6.0,6.0,25.0,0.0,25.0
21,36,2,108.5,94.5,14.0,14.0,9.5,0.0,9.5
22,38,34,111.5,106.5,5.0,5.0,18.5,0.0,18.5
23,98,1,123.0,109.0,14.0,14.0,15.0,0.0,15.0
25,37,35,124.5,117.5,7.0,7.0,17.5,0.0,17.5
24,36,1,131.5,118.5,13.0,13.0,21.5,0.0,21.5
27,34,1,138.5,127.5,11.0,11.0,15.5,0.0,15.5
28,38,34,146.5,141.5,5.0,5.0,26.5,0.0,26.5
26,97,1,147.0,137.0,10.0,10.0,28.0,0.0,28.0
