agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,35,1,18.5,6.5,12.0,12.0,5.5,0.0,5.5
6,37,97,19.0,14.0,5.0,5.0,7.0,0.0,7.0
5,34,1,22.5,11.5,11.0,11.0,7.5,0.0,7.5
8,38,97,31.0,25.0,6.0,6.0,12.0,0.0,12.0
10,37,34,42.0,36.0,6.0,6.0,17.0,0.0,17.0
7,36,1,42.5,29.5,13.0,13.0,19.5,0.0,19.5
9,98,1,46.5,32.5,14.0,14.0,16.5,0.0,16.5
11,35,1,57.0,45.0,12.0,12.0,20.0,0.0,20.0
12,38,36,59.5,52.5,7.0,7.0,24.5,0.0,24.5
13,97,2,71.5,60.5,11.0,11.0,26.5,0.0,26.5
15,34,1,74.5,63.5,11.0,11.0,20.5,0.0,20.5
14,37,35,75.0,68.0,7.0,7.0,31.0,0.0,31.0
18,97,1,89.0,79.0,10.0,10.0,9.0,0.0,9.0
17,38,35,90.5,84.5,6.0,6.0,29.5,0.0,29.5
16,98,1,95.0,80.5,14.5,14.0,28.5,0.5,29.0
20,36,1,106.5,93.5,13.0,13.0,17.5,0.0,17.5
19,37,98,109.0,100.0,9.0,9.0,27.0,0.0,27.0
21,34,1,119.0,108.0,11.0,11.0,26.0,0.0,26.0
22,38,98,124.5,116.5,8.0,8.0,31.5,0.0,31.5
23,36,1,127.0,112.0,15.0,13.0,12.0,2.0,14.0
24,37,36,138.0,130.0,8.0,8.0,27.0,0.0,27.0
25,97,1,140.5,130.5,10.0,10.0,21.5,0.0,21.5
26,38,36,144.5,137.5,7.0,7.0,19.5,0.0,19.5
27,35,2,154.0,141.0,13.0,13.0,17.0,0.0,17.0
28,37,34,157.5,151.5,6.0,6.0,18.5,0.0,18.5
29,38,97,157.5,151.5,6.0,6.0,12.5,0.0,12.5
