agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
5,37,98,21.5,12.5,9.0,9.0,7.5,0.0,7.5
7,37,97,22.5,17.5,5.0,5.0,4.5,0.0,4.5
6,38,35,24.5,18.5,6.0,6.0,9.5,0.0,9.5
9,37,34,33.5,27.5,6.0,6.0,2.5,0.0,2.5
8,38,34,36.5,29.5,7.0,5.0,8.5,2.0,10.5
10,37,97,41.5,36.5,5.0,5.0,7.5,0.0,7.5
11,38,98,48.5,40.5,8.0,8.0,7.5,0.0,7.5
12,37,34,48.5,42.5,6.0,6.0,5.5,0.0,5.5
13,35,1,57.5,45.5,12.0,12.0,4.5,0.0,4.5
14,97,1,61.5,51.5,10.0,10.0,6.5,0.0,6.5
15,35,1,64.5,52.5,12.0,12.0,3.5,0.0,3.5
17,38,34,76.5,71.5,5.0,5.0,14.5,0.0,14.5
16,35,2,82.5,69.5,13.0,13.0,16.5,0.0,16.5
18,37,36,83.5,75.5,8.0,8.0,14.5,0.0,14.5
19,98,1,95.5,81.5,14.0,14.0,12.5,0.0,12.5
21,38,36,97.5,90.5,7.0,7.0,13.5,0.0,13.5
20,35,1,105.5,93.5,12.0,12.0,20.5,0.0,20.5
23,97,1,112.5,102.5,10.0,10.0,17.5,0.0,17.5
22,34,2,120.5,108.5,12.0,12.0,27.5,0.0,27.5
24,37,36,124.5,116.5,8.0,8.0,27.5,0.0,27.5
