agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
6,37,98,23.5,14.5,9.0,9.0,6.5,0.0,6.5
5,97,2,24.0,13.0,11.0,11.0,8.5,0.0,8.5
9,37,34,40.0,34.0,6.0,6.0,15.5,0.0,15.5
8,97,2,40.5,29.5,11.0,11.0,14.5,0.0,14.5
7,35,2,45.0,30.5,14.5,13.0,19.0,1.5,20.5
10,38,97,51.0,45.0,6.0,6.0,23.0,0.0,23.0
13,37,97,61.0,56.0,5.0,5.0,20.0,0.0,20.0
11,36,1,63.5,50.5,13.0,13.0,25.0,0.0,25.0
12,98,1,68.0,54.0,14.0,14.0,25.0,0.0,25.0
14,38,36,74.0,67.0,7.0,7.0,20.5,0.0,20.5
16,37,36,87.0,79.0,8.0,8.0,18.5,0.0,18.5
15,35,1,90.5,75.5,15.0,12.0,18.5,3.0,21.5
17,98,2,94.0,77.0,17.0,15.0,13.0,2.0,15.0
18,38,36,101.0,94.0,7.0,7.0,26.5,0.0,26.5
19,97,1,114.5,104.5,10.0,10.0,33.5,0.0,33.5
20,34,1,117.0,106.0,11.0,11.0,31.5,0.0,31.5
21,35,2,117.0,104.0,13.0,13.0,26.0,0.0,26.0
23,37,34,133.0,127.0,6.0,6.0,42.0,0.0,42.0
22,98,2,139.5,124.5,15.0,15.0,43.0,0.0,43.0
15,34,1,78.0,67.0,11.0,11.0,10.0,0.0,10.0
16,38,98,80.5,72.5,8.0,8.0,12.0,0.0,12.0
17,37,36,93.5,85.5,8.0,8.0,21.5,0.0,21.5
19,97,2,97.5,86.5,11.0,11.0,12.0,0.0,12.0
18,35,1,102.0,90.0,12.0,12.0,19.0,0.0,19.0
