agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
5,35,1,22.0,10.0,12.0,12.0,5.5,0.0,5.5
6,37,98,25.0,16.0,9.0,9.0,8.0,0.0,8.0
7,38,98,30.5,22.5,8.0,8.0,11.0,0.0,11.0
9,35,1,41.0,29.0,12.0,12.0,10.5,0.0,10.5
8,97,1,46.0,36.0,10.0,10.0,21.0,0.0,21.0
10,37,98,48.5,39.5,9.0,9.0,17.5,0.0,17.5
11,38,35,57.0,51.0,6.0,6.0,25.5,0.0,25.5
13,36,2,65.5,51.5,14.0,14.0,19.0,0.0,19.0
12,34,1,70.0,59.0,11.0,11.0,30.0,0.0,30.0
14,97,1,73.0,61.0,12.0,10.0,21.5,2.0,23.5
15,98,2,89.5,74.5,15.0,15.0,24.5,0.0,24.5
17,37,98,93.0,84.0,9.0,9.0,27.0,0.0,27.0
16,36,1,97.5,81.0,16.5,13.0,27.5,3.5,31.0
18,38,97,104.5,98.5,6.0,6.0,38.0,0.0,38.0
19,34,2,110.0,98.0,12.0,12.0,27.0,0.0,27.0
20,35,2,122.5,109.5,13.0,13.0,28.0,0.0,28.0
21,36,1,122.5,109.5,13.0,13.0,24.5,0.0,24.5
22,37,98,129.0,120.0,9.0,9.0,31.5,0.0,31.5
23,38,36,138.5,131.5,7.0,7.0,32.5,0.0,32.5
25,97,2,146.0,135.0,11.0,11.0,29.0,0.0,29.0
24,34,2,149.0,135.5,13.5,12.0,33.0,1.5,34.5
10,36,1,46.0,29.0,17.0,13.0,7.0,4.0,11.0
11,34,1,58.5,47.5,11.0,11.0,22.0,0.0,22.0
12,97,1,67.0,57.0,10.0,10.0,28.0,0.0,28.0
