agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
6,34,2,23.5,11.5,12.0,12.0,6.5,0.0,6.5
7,37,35,23.5,16.5,7.0,7.0,7.5,0.0,7.5
8,38,35,26.0,20.0,6.0,6.0,7.0,0.0,7.0
9,36,2,32.5,18.5,14.0,14.0,1.5,0.0,1.5
10,38,34,34.5,29.5,5.0,5.0,8.5,0.0,8.5
11,37,35,40.5,33.5,7.0,7.0,8.5,0.0,8.5
12,97,1,44.0,34.0,10.0,10.0,5.0,0.0,5.0
14,38,36,46.5,39.5,7.0,7.0,2.5,0.0,2.5
15,35,2,54.5,41.5,13.0,13.0,0.5,0.0,0.5
13,98,1,55.5,41.5,14.0,14.0,8.5,0.0,8.5
16,37,36,63.0,55.0,8.0,8.0,10.0,0.0,10.0
17,35,1,64.5,52.5,12.0,12.0,3.5,0.0,3.5
18,38,34,68.5,63.5,5.0,5.0,10.5,0.0,10.5
20,37,97,76.0,71.0,5.0,5.0,10.0,0.0,10.0
19,35,1,79.5,67.5,12.0,12.0,10.5,0.0,10.5
22,35,2,84.5,71.5,13.0,13.0,2.5,0.0,2.5
23,37,35,88.0,81.0,7.0,7.0,8.0,0.0,8.0
21,36,2,91.5,75.5,16.0,14.0,10.5,2.0,12.5
26,38,98,102.0,94.0,8.0,8.0,9.0,0.0,9.0
24,97,1,103.5,93.5,10.0,10.0,16.5,0.0,16.5
25,34,2,108.5,96.5,12.0,12.0,15.5,0.0,15.5
27,36,2,115.5,101.5,14.0,14.0,12.5,0.0,12.5
28,37,97,116.0,111.0,5.0,5.0,18.0,0.0,18.0
29,35,1,127.5,115.5,12.0,12.0,18.5,0.0,18.5
31,38,35,130.5,124.5,6.0,6.0,19.5,0.0,19.5
