agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
6,98,2,23.5,8.5,15.0,15.0,3.5,0.0,3.5
8,38,34,24.5,19.5,5.0,5.0,6.5,0.0,6.5
7,98,2,29.0,13.5,15.5,15.0,4.5,0.5,5.0
9,37,98,32.5,23.5,9.0,9.0,6.5,0.0,6.5
11,36,1,41.5,28.5,13.0,13.0,3.5,0.0,3.5
13,38,97,46.5,40.5,6.0,6.0,7.5,0.0,7.5
10,97,1,47.0,37.0,10.0,10.0,16.0,0.0,16.0
12,36,1,52.0,39.0,13.0,13.0,10.0,0.0,10.0
14,37,35,59.5,52.5,7.0,7.0,15.5,0.0,15.5
15,34,2,62.5,49.5,13.0,12.0,8.5,1.0,9.5
17,38,97,68.0,62.0,6.0,6.0,13.0,0.0,13.0
16,36,1,71.0,58.0,13.0,13.0,13.0,0.0,13.0
18,34,1,73.5,62.5,11.0,11.0,9.5,0.0,9.5
20,37,98,82.0,73.0,9.0,9.0,12.0,0.0,12.0
19,98,1,88.0,71.5,16.5,14.0,14.5,2.5,17.0
21,38,97,89.0,83.0,6.0,6.0,18.0,0.0,18.0
22,36,1,97.5,84.5,13.0,13.0,11.5,0.0,11.5
23,37,35,98.0,91.0,7.0,7.0,14.0,0.0,14.0
24,38,34,103.0,98.0,5.0,5.0,13.0,0.0,13.0
25,98,1,109.0,95.0,14.0,14.0,6.0,0.0,6.0
26,37,35,115.5,108.5,7.0,7.0,15.5,0.0,15.5
28,38,98,116.0,108.0,8.0,8.0,3.0,0.0,3.0
27,98,1,120.5,106.0,14.5,14.0,5.0,0.5,5.5
30,37,97,131.0,122.5,8.5,5.0,9.5,3.5,13.0
31,35,2,133.0,120.0,13.0,13.0,3.0,0.0,3.0
