agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
6,37,35,22.5,14.5,8.0,7.0,9.5,1.0,10.5
7,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
8,97,2,34.5,23.5,11.0,11.0,6.5,0.0,6.5
9,38,97,34.5,28.5,6.0,6.0,7.5,0.0,7.5
10,34,1,39.5,28.5,11.0,11.0,3.5,0.0,3.5
11,37,98,45.5,36.5,9.0,9.0,7.5,0.0,7.5
12,36,1,52.5,39.5,13.0,13.0,6.5,0.0,6.5
13,34,2,58.5,46.5,12.0,12.0,9.5,0.0,9.5
15,37,35,61.5,54.5,7.0,7.0,9.5,0.0,9.5
14,36,2,65.0,50.5,14.5,14.0,9.5,0.5,10.0
16,38,36,69.5,62.5,7.0,7.0,13.5,0.0,13.5
18,97,1,75.5,65.5,10.0,10.0,4.5,0.0,4.5
17,37,36,79.0,71.0,8.0,8.0,14.0,0.0,14.0
19,38,35,80.5,74.5,6.0,6.0,9.5,0.0,9.5
20,37,35,87.5,80.5,7.0,7.0,7.5,0.0,7.5
22,34,2,95.5,83.5,12.0,12.0,2.5,0.0,2.5
21,98,1,99.5,85.5,14.0,14.0,8.5,0.0,8.5
23,97,1,104.0,94.0,10.0,10.0,9.0,0.0,9.0
24,36,2,105.5,91.5,14.0,14.0,2.5,0.0,2.5
25,37,34,111.5,105.5,6.0,6.0,12.5,0.0,12.5
28,38,35,120.5,114.5,6.0,6.0,9.5,0.0,9.5
26,35,1,124.5,111.5,13.0,12.0,14.5,1.0,15.5
29,37,98,127.0,118.0,9.0,9.0,9.0,0.0,9.0
27,97,1,128.0,118.0,10.0,10.0,17.0,0.0,17.0
30,38,35,132.5,126.5,6.0,6.0,9.5,0.0,9.5
