agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
7,37,34,17.5,11.5,6.0,6.0,7.5,0.0,7.5
8,38,98,21.5,13.5,8.0,8.0,6.5,0.0,6.5
9,37,97,22.5,17.5,5.0,5.0,4.5,0.0,4.5
10,38,98,31.5,23.5,8.0,8.0,7.5,0.0,7.5
12,37,97,35.5,30.5,5.0,5.0,8.5,0.0,8.5
13,38,98,36.5,28.5,8.0,8.0,3.5,0.0,3.5
11,36,2,37.0,22.5,14.5,14.0,3.5,0.5,4.0
15,37,34,48.0,42.0,6.0,6.0,8.0,0.0,8.0
16,97,1,48.5,38.5,10.0,10.0,1.5,0.0,1.5
14,35,2,53.0,36.5,16.5,13.0,5.5,3.5,9.0
17,36,1,57.5,44.5,13.0,13.0,4.5,0.0,4.5
19,37,36,62.0,54.0,8.0,8.0,8.0,0.0,8.0
18,98,1,63.5,49.5,14.0,14.0,6.5,0.0,6.5
21,38,34,67.0,62.0,5.0,5.0,10.0,0.0,10.0
20,34,1,72.5,61.5,11.0,11.0,12.5,0.0,12.5
23,35,2,78.0,65.0,13.0,13.0,7.0,0.0,7.0
24,37,35,81.5,74.5,7.0,7.0,13.5,0.0,13.5
22,97,2,83.0,71.5,11.5,11.0,16.5,0.5,17.0
25,36,1,86.0,71.0,15.0,13.0,7.0,2.0,9.0
26,38,34,87.5,82.5,5.0,5.0,15.5,0.0,15.5
29,37,97,98.0,93.0,5.0,5.0,14.0,0.0,14.0
28,98,1,99.5,85.5,14.0,14.0,9.5,0.0,9.5
31,38,97,100.5,92.5,8.0,6.0,7.5,2.0,9.5
27,97,2,102.0,91.0,11.0,11.0,18.0,0.0,18.0
