agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
5,37,98,21.5,12.5,9.0,9.0,7.5,0.0,7.5
7,38,98,26.5,18.5,8.0,8.0,5.5,0.0,5.5
6,34,2,28.0,15.5,12.5,12.0,6.5,0.5,7.0
8,97,2,38.5,27.5,11.0,11.0,10.5,0.0,10.5
9,34,1,42.5,31.5,11.0,11.0,10.5,0.0,10.5
10,35,1,51.0,39.0,12.0,12.0,14.0,0.0,14.0
11,37,98,57.5,48.5,9.0,9.0,19.5,0.0,19.5
12,38,35,58.5,52.5,6.0,6.0,19.5,0.0,19.5
15,97,1,72.5,62.5,10.0,10.0,17.5,0.0,17.5
14,34,1,75.5,62.5,13.0,11.0,21.5,2.0,23.5
13,36,2,78.0,62.0,16.0,14.0,25.0,2.0,27.0
16,37,34,89.5,83.5,6.0,6.0,34.5,0.0,34.5
17,38,34,92.5,85.5,7.0,5.0,32.5,2.0,34.5
18,35,1,101.0,89.0,12.0,12.0,28.0,0.0,28.0
19,36,1,106.5,93.5,13.0,13.0,12.5,0.0,12.5
20,97,2,106.5,95.5,11.0,11.0,10.5,0.0,10.5
21,38,98,119.0,111.0,8.0,8.0,22.0,0.0,22.0
22,37,98,125.5,116.5,9.0,9.0,23.5,0.0,23.5
23,34,1,130.5,119.5,11.0,11.0,22.5,0.0,22.5
24,35,2,136.0,123.0,13.0,13.0,10.0,0.0,10.0
25,97,1,141.5,131.5,10.0,10.0,14.5,0.0,14.5
26,34,1,154.5,143.5,11.0,11.0,22.5,0.0,22.5
27,35,2,160.0,147.0,13.0,13.0,22.0,0.0,22.0
28,36,1,165.5,152.5,13.0,13.0,23.5,0.0,23.5
