agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,97,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,98,1,22.5,8.5,14.0,14.0,3.5,0.0,3.5
8,37,34,22.5,16.5,6.0,6.0,7.5,0.0,7.5
9,97,1,25.5,13.5,12.0,10.0,0.5,2.0,2.5
10,36,1,35.5,22.5,13.0,13.0,5.5,0.0,5.5
13,38,36,40.5,33.5,7.0,7.0,4.5,0.0,4.5
12,35,2,41.5,28.5,13.0,13.0,3.5,0.0,3.5
11,97,2,44.0,32.5,11.5,11.0,11.5,0.5,12.0
14,37,36,49.5,41.5,8.0,8.0,8.5,0.0,8.5
15,38,34,50.5,45.5,5.0,5.0,8.5,0.0,8.5
17,37,35,64.5,57.5,7.0,7.0,8.5,0.0,8.5
16,98,2,70.0,51.5,18.5,15.0,6.5,3.5,10.0
18,98,1,70.5,56.5,14.0,14.0,3.5,0.0,3.5
19,97,2,75.0,64.0,11.0,11.0,7.0,0.0,7.0
21,37,34,77.5,71.5,6.0,6.0,6.5,0.0,6.5
20,36,2,82.5,65.5,17.0,14.0,4.5,3.0,7.5
25,37,34,89.5,83.5,6.0,6.0,2.5,0.0,2.5
24,38,36,91.0,84.0,7.0,7.0,7.0,0.0,7.0
22,36,1,96.5,80.0,16.5,13.0,11.0,3.5,14.5
23,98,1,99.0,80.5,18.5,14.0,7.5,4.5,12.0
27,38,98,102.5,94.5,8.0,8.0,5.5,0.0,5.5
26,97,1,105.5,95.5,10.0,10.0,10.5,0.0,10.5
28,34,1,108.0,97.0,11.0,11.0,4.0,0.0,4.0
29,37,36,115.5,107.5,8.0,8.0,10.5,0.0,10.5
31,38,34,116.0,111.0,5.0,5.0,6.0,0.0,6.0
