agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,34,16.5,11.5,5.0,5.0,5.5,0.0,5.5
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
8,36,1,29.5,16.5,13.0,13.0,5.5,0.0,5.5
10,34,1,36.5,25.5,11.0,11.0,4.5,0.0,4.5
11,38,35,37.5,31.5,6.0,6.0,5.5,0.0,5.5
9,97,2,38.0,26.5,11.5,11.0,10.5,0.5,11.0
12,37,36,47.5,39.5,8.0,8.0,8.5,0.0,8.5
13,38,98,49.5,41.5,8.0,8.0,5.5,0.0,5.5
14,34,2,57.5,45.5,12.0,12.0,4.5,0.0,4.5
15,37,34,58.5,52.5,6.0,6.0,6.5,0.0,6.5
16,35,1,66.5,54.5,12.0,12.0,3.5,0.0,3.5
17,38,36,69.5,62.5,7.0,7.0,6.5,0.0,6.5
18,35,1,76.5,64.5,12.0,12.0,3.5,0.0,3.5
20,38,35,82.5,76.5,6.0,6.0,5.5,0.0,5.5
19,98,2,88.5,73.5,15.0,15.0,7.5,0.0,7.5
22,38,34,93.0,88.0,5.0,5.0,7.0,0.0,7.0
21,36,1,93.5,80.5,13.0,13.0,4.5,0.0,4.5
23,37,35,96.5,89.5,7.0,7.0,3.5,0.0,3.5
25,38,97,104.0,98.0,6.0,6.0,2.0,0.0,2.0
24,37,36,106.5,98.5,8.0,8.0,7.5,0.0,7.5
27,37,97,114.0,109.0,5.0,5.0,3.0,0.0,3.0
26,35,1,118.5,106.5,12.0,12.0,5.5,0.0,5.5
28,37,36,123.5,115.5,8.0,8.0,4.5,0.0,4.5
29,38,98,128.0,120.0,8.0,8.0,4.0,0.0,4.0
30,38,35,135.0,129.0,6.0,6.0,8.0,0.0,8.0
31,37,35,141.5,131.5,10.0,7.0,5.5,3.0,8.5
