agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,36,1,22.5,9.5,13.0,13.0,4.5,0.0,4.5
8,97,2,28.5,17.5,11.0,11.0,8.5,0.0,8.5
10,37,35,30.5,23.5,7.0,7.0,6.5,0.0,6.5
9,35,2,34.5,21.5,13.0,13.0,8.5,0.0,8.5
14,38,97,42.5,36.5,6.0,6.0,3.5,0.0,3.5
11,36,1,44.0,29.5,14.5,13.0,8.5,1.5,10.0
12,97,1,46.5,36.5,10.0,10.0,11.5,0.0,11.5
13,98,1,51.5,37.5,14.0,14.0,8.5,0.0,8.5
16,37,36,55.5,47.5,8.0,8.0,6.5,0.0,6.5
17,38,34,60.5,55.5,5.0,5.0,10.5,0.0,10.5
15,36,2,62.0,44.5,17.5,14.0,7.5,3.5,11.0
18,37,35,64.5,57.5,7.0,7.0,8.5,0.0,8.5
20,38,36,69.5,62.5,7.0,7.0,5.5,0.0,5.5
22,38,34,75.5,70.5,5.0,5.0,5.5,0.0,5.5
19,97,2,76.5,65.5,11.0,11.0,12.5,0.0,12.5
21,37,36,76.5,67.0,9.5,8.0,6.0,1.5,7.5
24,38,34,83.0,78.0,5.0,5.0,5.0,0.0,5.0
23,98,1,89.5,75.5,14.0,14.0,6.5,0.0,6.5
25,97,2,91.0,79.5,11.5,11.0,2.5,0.5,3.0
27,37,34,95.0,89.0,6.0,6.0,4.0,0.0,4.0
