agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
7,38,97,17.5,11.5,6.0,6.0,6.5,0.0,6.5
8,37,36,24.5,16.5,8.0,8.0,7.5,0.0,7.5
9,38,98,26.5,18.5,8.0,8.0,5.5,0.0,5.5
11,38,97,29.5,23.5,6.0,6.0,2.5,0.0,2.5
10,37,98,34.5,25.5,9.0,9.0,8.5,0.0,8.5
12,38,35,37.5,31.5,6.0,6.0,6.5,0.0,6.5
13,37,36,45.5,37.5,8.0,8.0,8.5,0.0,8.5
14,97,2,47.5,36.5,11.0,11.0,3.5,0.0,3.5
15,38,34,47.5,42.5,5.0,5.0,5.5,0.0,5.5
17,38,36,58.5,51.5,7.0,7.0,6.5,0.0,6.5
16,98,2,60.0,44.5,15.5,15.0,3.5,0.5,4.0
18,37,98,62.5,53.5,9.0,9.0,4.5,0.0,4.5
19,97,2,73.5,62.5,11.0,11.0,9.5,0.0,9.5
22,38,98,77.0,69.0,8.0,8.0,4.0,0.0,4.0
21,34,2,77.5,65.5,12.0,12.0,4.5,0.0,4.5
20,35,1,79.5,65.5,14.0,12.0,8.5,2.0,10.5
23,37,98,85.5,76.5,9.0,9.0,7.5,0.0,7.5
24,38,98,90.5,82.5,8.0,8.0,9.5,0.0,9.5
25,34,1,93.0,82.0,11.0,11.0,5.0,0.0,5.0
26,37,36,96.5,88.5,8.0,8.0,7.5,0.0,7.5
