agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
7,98,2,24.5,9.5,15.0,15.0,4.5,0.0,4.5
8,97,2,29.5,18.5,11.0,11.0,9.5,0.0,9.5
10,37,98,34.5,25.5,9.0,9.0,8.5,0.0,8.5
9,35,2,38.0,21.5,16.5,13.0,8.5,3.5,12.0
11,97,1,42.5,32.5,10.0,10.0,11.5,0.0,11.5
13,37,35,46.5,39.5,7.0,7.0,10.5,0.0,10.5
12,34,2,49.5,36.5,13.0,12.0,11.5,1.0,12.5
14,97,2,52.0,40.5,11.5,11.0,7.5,0.5,8.0
15,38,97,53.0,47.0,6.0,6.0,10.0,0.0,10.0
17,38,36,59.5,52.5,7.0,7.0,3.5,0.0,3.5
16,37,98,63.0,54.0,9.0,9.0,13.0,0.0,13.0
19,97,1,71.0,61.0,10.0,10.0,4.0,0.0,4.0
18,35,1,73.5,61.5,12.0,12.0,8.5,0.0,8.5
20,36,2,77.0,62.5,14.5,14.0,1.5,0.5,2.0
21,38,35,77.0,71.0,6.0,6.0,6.0,0.0,6.0
22,37,36,85.5,77.5,8.0,8.0,8.5,0.0,8.5
23,98,2,96.0,81.0,15.0,15.0,8.0,0.0,8.0
25,34,1,97.0,86.0,11.0,11.0,5.0,0.0,5.0
24,97,2,98.5,87.5,11.0,11.0,10.5,0.0,10.5
26,37,36,99.5,91.5,8.0,8.0,6.5,0.0,6.5
