agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,98,16.5,7.5,9.0,9.0,6.5,0.0,6.5
7,38,35,17.5,11.5,6.0,6.0,6.5,0.0,6.5
8,37,36,25.0,17.0,8.0,8.0,8.0,0.0,8.0
11,38,36,30.5,23.5,7.0,7.0,2.5,0.0,2.5
9,97,2,32.0,21.0,11.0,11.0,8.0,0.0,8.0
10,98,1,34.5,17.5,17.0,14.0,0.5,3.0,3.5
12,37,36,41.5,33.5,8.0,8.0,8.5,0.0,8.5
14,38,97,43.5,37.5,6.0,6.0,4.5,0.0,4.5
13,98,2,47.0,32.0,15.0,15.0,3.0,0.0,3.0
15,37,97,48.5,42.0,6.5,5.0,5.0,1.5,6.5
17,35,2,61.5,48.5,13.0,13.0,3.5,0.0,3.5
16,98,2,64.0,46.5,17.5,15.0,5.5,2.5,8.0
18,98,1,68.5,54.5,14.0,14.0,5.5,0.0,5.5
19,35,1,72.0,60.0,12.0,12.0,7.0,0.0,7.0
21,38,35,76.5,70.5,6.0,6.0,9.5,0.0,9.5
20,36,1,81.5,65.5,16.0,13.0,8.5,3.0,11.5
23,37,36,87.5,79.5,8.0,8.0,10.5,0.0,10.5
22,98,2,90.0,73.0,17.0,15.0,8.0,2.0,10.0
24,38,98,90.0,82.0,8.0,8.0,9.0,0.0,9.0
25,97,1,90.5,80.5,10.0,10.0,3.5,0.0,3.5
26,37,36,100.5,92.5,8.0,8.0,11.5,0.0,11.5
