agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,36,13.5,6.5,7.0,7.0,5.5,0.0,5.5
7,37,36,20.5,12.5,8.0,8.0,7.5,0.0,7.5
9,37,97,26.0,21.0,5.0,5.0,8.0,0.0,8.0
8,98,1,26.5,12.5,14.0,14.0,3.5,0.0,3.5
10,38,34,27.0,22.0,5.0,5.0,5.0,0.0,5.0
11,36,1,42.5,29.5,13.0,13.0,4.5,0.0,4.5
12,97,2,43.0,32.0,11.0,11.0,3.0,0.0,3.0
13,37,98,47.5,38.5,9.0,9.0,5.5,0.0,5.5
14,36,2,56.5,42.5,14.0,14.0,5.5,0.0,5.5
16,38,35,58.0,52.0,6.0,6.0,7.0,0.0,7.0
15,35,1,62.5,50.5,12.0,12.0,9.5,0.0,9.5
18,38,97,65.5,59.5,6.0,6.0,6.5,0.0,6.5
17,37,98,67.0,58.0,9.0,9.0,9.0,0.0,9.0
22,37,34,76.5,70.5,6.0,6.0,1.5,0.0,1.5
21,38,97,78.5,72.5,6.0,6.0,7.5,0.0,7.5
20,36,1,80.0,65.0,15.0,13.0,4.0,2.0,6.0
19,34,2,80.5,68.5,12.0,12.0,11.5,0.0,11.5
23,35,2,91.5,78.5,13.0,13.0,5.5,0.0,5.5
24,36,2,94.5,80.5,14.0,14.0,3.5,0.0,3.5
25,98,2,102.5,87.5,15.0,15.0,6.5,0.0,6.5
26,36,1,105.5,92.5,13.0,13.0,7.5,0.0,7.5
