agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,1,18.5,4.5,14.0,14.0,3.5,0.0,3.5
7,36,2,24.5,10.5,14.0,14.0,5.5,0.0,5.5
9,38,35,25.5,19.5,6.0,6.0,6.5,0.0,6.5
8,35,2,30.5,16.5,14.0,13.0,7.5,1.0,8.5
10,37,35,32.5,25.5,7.0,7.0,8.5,0.0,8.5
12,38,35,39.5,33.5,6.0,6.0,8.5,0.0,8.5
11,34,2,43.5,31.5,12.0,12.0,10.5,0.0,10.5
13,97,1,45.0,35.0,10.0,10.0,6.0,0.0,6.0
14,34,2,47.5,35.5,12.0,12.0,2.5,0.0,2.5
15,38,35,49.0,43.0,6.0,6.0,6.0,0.0,6.0
16,37,34,54.5,48.5,6.0,6.0,7.5,0.0,7.5
17,38,97,58.5,52.5,6.0,6.0,7.5,0.0,7.5
18,37,36,64.0,56.0,8.0,8.0,7.0,0.0,7.0
19,35,2,70.0,57.0,13.0,13.0,4.0,0.0,4.0
20,34,1,70.5,59.5,11.0,11.0,2.5,0.0,2.5
21,34,2,76.0,64.0,12.0,12.0,3.0,0.0,3.0
22,35,2,80.0,67.0,13.0,13.0,2.0,0.0,2.0
23,37,35,84.5,77.5,7.0,7.0,8.5,0.0,8.5
24,38,97,85.0,79.0,6.0,6.0,6.0,0.0,6.0
26,38,35,91.0,85.0,6.0,6.0,4.0,0.0,4.0
25,98,1,97.0,82.5,14.5,14.0,5.5,0.5,6.0
