agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,98,20.5,11.5,9.0,9.0,6.5,0.0,6.5
6,98,1,22.0,4.5,17.5,14.0,3.5,3.5,7.0
9,38,34,24.5,19.5,5.0,5.0,6.5,0.0,6.5
8,34,1,28.5,16.5,12.0,11.0,7.5,1.0,8.5
10,37,97,30.5,25.5,5.0,5.0,8.5,0.0,8.5
11,38,34,33.5,28.5,5.0,5.0,7.5,0.0,7.5
13,38,35,42.5,36.5,6.0,6.0,3.5,0.0,3.5
12,35,1,46.5,33.5,13.0,12.0,4.5,1.0,5.5
14,37,35,47.5,40.5,7.0,7.0,3.5,0.0,3.5
15,37,98,57.5,48.5,9.0,9.0,7.5,0.0,7.5
16,36,2,61.5,47.5,14.0,14.0,2.5,0.0,2.5
17,37,35,61.5,54.5,7.0,7.0,5.5,0.0,5.5
18,97,2,71.5,60.5,11.0,11.0,7.5,0.0,7.5
21,37,36,76.5,68.5,8.0,8.0,3.5,0.0,3.5
19,36,1,78.0,64.5,13.5,13.0,7.5,0.5,8.0
20,98,2,79.5,64.5,15.0,15.0,3.5,0.0,3.5
23,37,97,86.5,81.5,5.0,5.0,8.5,0.0,8.5
24,38,35,89.5,83.5,6.0,6.0,6.5,0.0,6.5
22,97,2,91.5,80.5,11.0,11.0,11.5,0.0,11.5
25,38,98,98.5,90.5,8.0,8.0,5.5,0.0,5.5
26,37,35,99.5,92.5,7.0,7.0,3.5,0.0,3.5
