agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,34,13.5,7.5,6.0,6.0,6.5,0.0,6.5
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
7,36,1,22.5,9.5,13.0,13.0,4.5,0.0,4.5
9,38,98,27.5,19.5,8.0,8.0,6.5,0.0,6.5
11,37,34,35.5,29.5,6.0,6.0,8.5,0.0,8.5
10,36,2,36.0,21.5,14.5,14.0,4.5,0.5,5.0
13,38,34,40.5,33.5,7.0,5.0,4.5,2.0,6.5
12,36,1,44.5,31.5,13.0,13.0,6.5,0.0,6.5
14,97,1,51.5,41.5,10.0,10.0,8.5,0.0,8.5
16,35,2,56.5,43.5,13.0,13.0,2.5,0.0,2.5
15,98,2,59.0,41.5,17.5,15.0,4.5,2.5,7.0
18,37,34,62.5,56.5,6.0,6.0,7.5,0.0,7.5
17,34,1,65.5,53.5,12.0,11.0,8.5,1.0,9.5
19,38,98,70.0,61.5,8.5,8.0,8.5,0.5,9.0
22,38,35,73.5,67.5,6.0,6.0,2.5,0.0,2.5
21,37,36,77.0,69.0,8.0,8.0,8.0,0.0,8.0
20,35,2,80.5,67.5,13.0,13.0,10.5,0.0,10.5
23,38,97,83.0,77.0,6.0,6.0,8.0,0.0,8.0
24,37,34,85.0,79.0,6.0,6.0,6.0,0.0,6.0
27,37,35,95.0,88.0,7.0,7.0,3.0,0.0,3.0
25,36,2,95.5,81.5,14.0,14.0,4.5,0.0,4.5
