agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,34,17.5,11.5,6.0,6.0,6.5,0.0,6.5
6,98,1,22.0,4.5,17.5,14.0,3.5,3.5,7.0
8,97,1,27.5,17.5,10.0,10.0,8.5,0.0,8.5
11,37,35,31.5,23.5,8.0,7.0,2.5,1.0,3.5
10,38,98,32.5,24.5,8.0,8.0,7.5,0.0,7.5
9,35,1,33.5,21.5,12.0,12.0,8.5,0.0,8.5
13,38,98,45.5,37.5,8.0,8.0,8.5,0.0,8.5
14,97,1,46.5,36.5,10.0,10.0,3.5,0.0,3.5
12,36,1,49.5,34.5,15.0,13.0,9.5,2.0,11.5
15,34,2,56.5,44.5,12.0,12.0,7.5,0.0,7.5
16,97,1,61.5,51.5,10.0,10.0,10.5,0.0,10.5
17,36,2,63.0,48.5,14.5,14.0,3.5,0.5,4.0
18,98,1,70.5,56.5,14.0,14.0,7.5,0.0,7.5
20,38,34,70.5,65.5,5.0,5.0,8.5,0.0,8.5
19,36,1,74.0,60.5,13.5,13.0,7.5,0.5,8.0
22,37,35,80.0,73.0,7.0,7.0,8.0,0.0,8.0
23,38,97,81.5,75.5,6.0,6.0,6.5,0.0,6.5
21,98,2,86.5,71.5,15.0,15.0,10.5,0.0,10.5
24,38,98,90.5,82.5,8.0,8.0,5.5,0.0,5.5
25,37,97,92.0,87.0,5.0,5.0,6.0,0.0,6.0
26,38,36,94.5,87.5,7.0,7.0,2.5,0.0,2.5
