agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,97,16.5,10.5,6.0,6.0,5.5,0.0,5.5
6,98,1,20.0,4.5,15.5,14.0,3.5,1.5,5.0
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
9,36,2,32.5,18.5,14.0,14.0,5.5,0.0,5.5
10,37,36,33.0,25.0,8.0,8.0,8.0,0.0,8.0
12,97,1,38.5,28.5,10.0,10.0,3.5,0.0,3.5
11,98,1,42.5,28.5,14.0,14.0,7.5,0.0,7.5
13,97,1,46.5,36.5,10.0,10.0,7.5,0.0,7.5
15,37,36,50.0,42.0,8.0,8.0,5.0,0.0,5.0
14,34,1,55.5,44.5,11.0,11.0,11.5,0.0,11.5
17,37,36,61.5,53.5,8.0,8.0,8.5,0.0,8.5
18,38,34,62.0,57.0,5.0,5.0,8.0,0.0,8.0
16,35,2,64.5,50.5,14.0,13.0,9.5,1.0,10.5
21,38,97,74.5,68.5,6.0,6.0,3.5,0.0,3.5
19,97,1,76.5,66.5,10.0,10.0,9.5,0.0,9.5
20,35,1,81.5,69.5,12.0,12.0,8.5,0.0,8.5
22,98,1,86.5,72.5,14.0,14.0,3.5,0.0,3.5
24,35,1,93.5,81.5,12.0,12.0,4.5,0.0,4.5
23,98,1,96.0,79.5,16.5,14.0,6.5,2.5,9.0
25,37,98,97.5,88.5,9.0,9.0,7.5,0.0,7.5
26,38,36,99.0,92.0,7.0,7.0,7.0,0.0,7.0
