agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,37,98,21.5,12.5,9.0,9.0,7.5,0.0,7.5
8,97,1,26.5,16.5,10.0,10.0,7.5,0.0,7.5
9,36,1,31.5,18.5,13.0,13.0,5.5,0.0,5.5
10,97,2,35.0,23.5,11.5,11.0,6.5,0.5,7.0
11,37,98,38.5,29.5,9.0,9.0,8.5,0.0,8.5
12,34,1,42.5,31.5,11.0,11.0,6.5,0.0,6.5
13,38,35,42.5,36.5,6.0,6.0,7.5,0.0,7.5
16,37,35,54.5,47.5,7.0,7.0,6.5,0.0,6.5
17,38,97,55.5,49.5,6.0,6.0,4.5,0.0,4.5
14,34,2,56.5,44.5,12.0,12.0,11.5,0.0,11.5
15,97,2,59.0,48.0,11.0,11.0,11.0,0.0,11.0
19,38,35,66.5,60.5,6.0,6.0,7.5,0.0,7.5
18,36,1,71.5,57.0,14.5,13.0,8.0,1.5,9.5
20,34,2,71.5,59.5,12.0,12.0,2.5,0.0,2.5
23,38,34,77.5,72.5,5.0,5.0,3.5,0.0,3.5
22,37,98,80.0,71.0,9.0,9.0,6.0,0.0,6.0
21,34,1,81.5,70.5,11.0,11.0,9.5,0.0,9.5
24,37,35,88.5,81.5,7.0,7.0,8.5,0.0,8.5
26,34,1,95.5,84.5,11.0,11.0,3.5,0.0,3.5
25,36,1,98.0,84.5,13.5,13.0,7.5,0.5,8.0
