agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
7,38,36,20.5,11.5,9.0,7.0,6.5,2.0,8.5
8,37,35,24.0,17.0,7.0,7.0,8.0,0.0,8.0
9,38,34,25.5,20.5,5.0,5.0,7.5,0.0,7.5
10,98,1,33.5,19.5,14.0,14.0,2.5,0.0,2.5
11,97,1,36.0,25.5,10.5,10.0,4.5,0.5,5.0
12,38,36,37.0,30.0,7.0,7.0,5.0,0.0,5.0
13,35,2,46.5,33.5,13.0,13.0,4.5,0.0,4.5
14,98,2,51.5,36.5,15.0,15.0,3.5,0.0,3.5
16,37,34,53.0,47.0,6.0,6.0,6.0,0.0,6.0
15,97,1,57.5,47.5,10.0,10.0,10.5,0.0,10.5
17,36,1,65.5,52.5,13.0,13.0,7.5,0.0,7.5
20,37,35,68.0,61.0,7.0,7.0,4.0,0.0,4.0
18,97,1,69.5,59.5,10.0,10.0,10.5,0.0,10.5
21,38,97,73.5,67.5,6.0,6.0,6.5,0.0,6.5
19,34,2,75.5,63.5,12.0,12.0,10.5,0.0,10.5
23,38,97,80.0,74.0,6.0,6.0,5.0,0.0,5.0
22,37,98,85.5,76.5,9.0,9.0,11.5,0.0,11.5
25,37,98,94.0,85.0,9.0,9.0,4.0,0.0,4.0
24,36,2,95.5,81.5,14.0,14.0,4.5,0.0,4.5
26,38,97,98.5,92.5,6.0,6.0,7.5,0.0,7.5
