agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,35,14.5,7.5,7.0,7.0,6.5,0.0,6.5
7,38,98,19.5,11.5,8.0,8.0,6.5,0.0,6.5
8,37,36,24.5,16.5,8.0,8.0,7.5,0.0,7.5
9,38,35,26.5,20.5,6.0,6.0,7.5,0.0,7.5
10,37,35,31.5,21.5,10.0,7.0,4.5,3.0,7.5
11,38,36,34.5,27.5,7.0,7.0,6.5,0.0,6.5
12,37,36,40.5,32.5,8.0,8.0,7.5,0.0,7.5
13,98,1,46.0,32.0,14.0,14.0,3.0,0.0,3.0
15,38,34,47.5,42.5,5.0,5.0,5.5,0.0,5.5
14,98,2,52.0,36.5,15.5,15.0,3.5,0.5,4.0
16,36,1,54.5,41.5,13.0,13.0,0.5,0.0,0.5
18,38,36,59.5,52.5,7.0,7.0,3.5,0.0,3.5
17,37,98,63.0,54.0,9.0,9.0,9.0,0.0,9.0
20,38,35,69.5,63.5,6.0,6.0,6.5,0.0,6.5
19,35,1,74.5,62.5,12.0,12.0,9.5,0.0,9.5
21,97,2,76.5,65.5,11.0,11.0,4.5,0.0,4.5
22,98,2,82.0,67.0,15.0,15.0,2.0,0.0,2.0
23,97,2,88.5,77.5,11.0,11.0,8.5,0.0,8.5
24,34,1,88.5,77.5,11.0,11.0,4.5,0.0,4.5
25,37,98,94.5,85.5,9.0,9.0,8.5,0.0,8.5
27,38,35,97.0,91.0,6.0,6.0,6.0,0.0,6.0
