agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,97,16.5,10.5,6.0,6.0,5.5,0.0,5.5
6,97,1,18.5,8.5,10.0,10.0,7.5,0.0,7.5
8,37,34,22.5,16.5,6.0,6.0,7.5,0.0,7.5
9,38,98,28.0,20.0,8.0,8.0,7.0,0.0,7.0
10,35,1,32.5,20.5,12.0,12.0,3.5,0.0,3.5
12,38,35,33.5,27.5,6.0,6.0,2.5,0.0,2.5
11,37,34,35.5,29.5,6.0,6.0,8.5,0.0,8.5
13,97,1,44.0,34.0,10.0,10.0,5.0,0.0,5.0
15,37,34,46.5,40.5,6.0,6.0,3.5,0.0,3.5
16,38,35,48.5,42.5,6.0,6.0,1.5,0.0,1.5
14,36,1,53.5,37.5,16.0,13.0,4.5,3.0,7.5
17,37,34,57.5,51.5,6.0,6.0,6.5,0.0,6.5
18,97,1,62.5,52.5,10.0,10.0,3.5,0.0,3.5
19,36,2,71.5,57.5,14.0,14.0,4.5,0.0,4.5
20,37,98,73.5,64.5,9.0,9.0,7.5,0.0,7.5
21,36,2,79.5,65.5,14.0,14.0,4.5,0.0,4.5
22,35,1,82.5,70.5,12.0,12.0,5.5,0.0,5.5
23,36,1,90.5,77.5,13.0,13.0,8.5,0.0,8.5
24,34,2,95.5,83.5,12.0,12.0,10.5,0.0,10.5
26,37,34,95.5,89.5,6.0,6.0,8.5,0.0,8.5
25,35,2,98.0,82.5,15.5,13.0,5.5,2.5,8.0
