agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
7,37,34,18.5,12.5,6.0,6.0,7.5,0.0,7.5
9,38,98,24.5,16.5,8.0,8.0,3.5,0.0,3.5
8,36,1,28.0,13.5,14.5,13.0,4.5,1.5,6.0
11,37,98,33.5,24.5,9.0,9.0,3.5,0.0,3.5
10,35,1,35.5,23.5,12.0,12.0,6.5,0.0,6.5
12,38,98,40.5,32.5,8.0,8.0,7.5,0.0,7.5
14,38,34,43.0,38.0,5.0,5.0,5.0,0.0,5.0
13,37,36,46.5,38.5,8.0,8.0,9.5,0.0,9.5
15,37,35,55.5,48.5,7.0,7.0,7.5,0.0,7.5
16,38,98,56.0,48.0,8.0,8.0,3.0,0.0,3.0
17,38,35,59.5,53.5,6.0,6.0,4.5,0.0,4.5
20,37,35,72.0,65.0,7.0,7.0,4.0,0.0,4.0
18,97,2,73.5,62.0,11.5,11.0,9.0,0.5,9.5
19,98,1,74.0,58.0,16.0,14.0,1.0,2.0,3.0
21,38,36,75.5,68.5,7.0,7.0,3.5,0.0,3.5
23,37,98,88.0,79.0,9.0,9.0,6.0,0.0,6.0
24,38,98,92.5,82.5,10.0,8.0,5.5,2.0,7.5
22,98,2,94.5,76.5,18.0,15.0,7.5,3.0,10.5
25,34,2,101.5,89.5,12.0,12.0,8.5,0.0,8.5
26,97,1,103.5,93.5,10.0,10.0,8.5,0.0,8.5
