agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,35,18.5,11.5,7.0,7.0,6.5,0.0,6.5
6,98,1,22.0,4.5,17.5,14.0,3.5,3.5,7.0
9,38,36,26.5,19.5,7.0,7.0,6.5,0.0,6.5
8,34,2,29.0,16.5,12.5,12.0,7.5,0.5,8.0
11,37,97,30.5,25.5,5.0,5.0,4.5,0.0,4.5
10,34,1,38.5,27.5,11.0,11.0,10.5,0.0,10.5
14,37,34,41.5,35.5,6.0,6.0,2.5,0.0,2.5
13,34,1,44.5,33.5,11.0,11.0,4.5,0.0,4.5
12,35,2,47.0,34.0,13.0,13.0,9.0,0.0,9.0
15,38,36,50.5,43.5,7.0,7.0,6.5,0.0,6.5
16,37,35,56.5,49.5,7.0,7.0,8.5,0.0,8.5
17,97,2,60.5,49.5,11.0,11.0,4.5,0.0,4.5
18,38,97,61.5,55.5,6.0,6.0,6.5,0.0,6.5
20,38,36,69.5,62.5,7.0,7.0,5.5,0.0,5.5
19,36,2,70.0,55.5,14.5,14.0,2.5,0.5,3.0
22,38,36,74.5,67.5,7.0,7.0,2.5,0.0,2.5
21,37,34,76.0,70.0,6.0,6.0,9.0,0.0,9.0
25,38,35,87.0,81.0,6.0,6.0,4.0,0.0,4.0
23,35,1,88.5,76.5,12.0,12.0,7.5,0.0,7.5
24,98,1,91.5,75.5,16.0,14.0,2.5,2.0,4.5
26,37,35,93.0,86.0,7.0,7.0,5.0,0.0,5.0
