agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,98,18.5,10.5,8.0,8.0,5.5,0.0,5.5
6,34,2,20.0,7.5,12.5,12.0,6.5,0.5,7.0
8,37,98,25.5,16.5,9.0,9.0,7.5,0.0,7.5
9,97,2,32.5,21.5,11.0,11.0,8.5,0.0,8.5
12,38,35,35.0,29.0,6.0,6.0,4.0,0.0,4.0
10,37,98,36.5,27.5,9.0,9.0,10.5,0.0,10.5
11,36,2,42.5,24.5,18.0,14.0,3.5,4.0,7.5
13,34,2,47.5,35.5,12.0,12.0,6.5,0.0,6.5
14,38,98,49.5,41.5,8.0,8.0,8.5,0.0,8.5
15,35,1,51.0,39.0,12.0,12.0,2.0,0.0,2.0
17,38,98,59.5,51.5,8.0,8.0,6.5,0.0,6.5
16,35,1,62.5,47.5,15.0,12.0,6.5,3.0,9.5
18,36,1,70.5,57.5,13.0,13.0,8.5,0.0,8.5
19,34,1,73.0,60.0,13.0,11.0,7.0,2.0,9.0
20,35,2,76.5,63.0,13.5,13.0,6.0,0.5,6.5
21,36,2,79.5,63.5,16.0,14.0,2.5,2.0,4.5
22,38,98,80.5,72.5,8.0,8.0,7.5,0.0,7.5
24,38,35,89.0,83.0,6.0,6.0,10.0,0.0,10.0
23,37,36,91.0,82.0,9.0,8.0,13.0,1.0,14.0
25,97,1,96.5,86.5,10.0,10.0,5.5,0.0,5.5
26,37,98,100.5,91.5,9.0,9.0,6.5,0.0,6.5
