agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,36,17.5,10.5,7.0,7.0,5.5,0.0,5.5
6,35,2,22.5,6.5,16.0,13.0,5.5,3.0,8.5
8,37,35,23.5,16.5,7.0,7.0,7.5,0.0,7.5
9,38,34,24.5,19.5,5.0,5.0,6.5,0.0,6.5
10,37,35,32.5,25.5,7.0,7.0,8.5,0.0,8.5
12,38,34,34.5,29.5,5.0,5.0,4.5,0.0,4.5
11,36,2,39.0,24.5,14.5,14.0,3.5,0.5,4.0
13,37,98,43.0,34.0,9.0,9.0,5.0,0.0,5.0
14,35,1,45.5,33.5,12.0,12.0,0.5,0.0,0.5
15,35,1,52.5,40.5,12.0,12.0,3.5,0.0,3.5
16,38,35,54.0,48.0,6.0,6.0,7.0,0.0,7.0
17,37,36,60.0,52.0,8.0,8.0,7.0,0.0,7.0
18,38,98,63.5,55.5,8.0,8.0,6.5,0.0,6.5
20,37,35,68.0,61.0,7.0,7.0,4.0,0.0,4.0
19,97,2,71.5,60.5,11.0,11.0,7.5,0.0,7.5
21,38,34,72.0,67.0,5.0,5.0,6.0,0.0,6.0
22,37,36,80.5,72.5,8.0,8.0,7.5,0.0,7.5
23,38,36,83.0,74.0,9.0,7.0,5.0,2.0,7.0
24,37,35,85.0,78.0,7.0,7.0,5.0,0.0,5.0
25,38,97,87.5,81.5,6.0,6.0,4.5,0.0,4.5
27,38,34,95.0,90.0,5.0,5.0,5.0,0.0,5.0
