agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
5,37,36,20.5,12.5,8.0,8.0,7.5,0.0,7.5
6,98,1,26.5,12.5,14.0,14.0,3.5,0.0,3.5
7,35,2,28.5,15.5,13.0,13.0,2.5,0.0,2.5
8,97,1,35.5,25.5,10.0,10.0,8.5,0.0,8.5
9,98,1,50.5,36.5,14.0,14.0,15.5,0.0,15.5
10,36,1,53.5,38.5,15.0,13.0,13.5,2.0,15.5
11,97,1,59.5,49.5,10.0,10.0,20.5,0.0,20.5
12,34,1,74.5,63.5,11.0,11.0,30.5,0.0,30.5
13,35,1,77.5,65.5,12.0,12.0,28.5,0.0,28.5
14,36,1,83.5,70.5,13.0,13.0,29.5,0.0,29.5
16,37,35,95.5,88.5,7.0,7.0,39.5,0.0,39.5
15,98,1,100.5,84.5,16.0,14.0,39.5,2.0,41.5
17,38,98,101.5,93.5,8.0,8.0,40.5,0.0,40.5
18,97,1,109.5,99.5,10.0,10.0,38.5,0.0,38.5
20,36,1,117.5,104.5,13.0,13.0,23.5,0.0,23.5
19,34,1,124.5,113.5,11.0,11.0,40.5,0.0,40.5
21,37,36,128.5,120.5,8.0,8.0,31.5,0.0,31.5
22,35,1,142.0,130.0,12.0,12.0,33.0,0.0,33.0
24,98,1,145.5,131.5,14.0,14.0,26.5,0.0,26.5
23,97,1,148.5,138.5,10.0,10.0,37.5,0.0,37.5
