agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,37,34,18.5,12.5,6.0,6.0,7.5,0.0,7.5
8,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
9,97,2,34.0,20.5,13.5,11.0,7.5,2.5,10.0
11,97,1,34.5,24.5,10.0,10.0,3.5,0.0,3.5
10,35,2,36.5,21.5,15.0,13.0,4.5,2.0,6.5
12,97,1,40.5,30.5,10.0,10.0,5.5,0.0,5.5
13,37,35,44.5,37.5,7.0,7.0,8.5,0.0,8.5
15,38,98,52.5,44.5,8.0,8.0,7.5,0.0,7.5
14,97,1,57.0,47.0,10.0,10.0,14.0,0.0,14.0
17,36,1,60.5,47.5,13.0,13.0,2.5,0.0,2.5
16,34,1,63.5,50.5,13.0,11.0,9.5,2.0,11.5
18,97,1,68.0,58.0,10.0,10.0,9.0,0.0,9.0
19,35,2,69.5,56.5,13.0,13.0,3.5,0.0,3.5
21,38,35,76.5,70.5,6.0,6.0,9.5,0.0,9.5
20,34,1,81.0,70.0,11.0,11.0,13.0,0.0,13.0
23,37,97,84.0,79.0,5.0,5.0,10.0,0.0,10.0
24,38,34,84.5,79.5,5.0,5.0,6.5,0.0,6.5
22,98,2,89.0,73.5,15.5,15.0,8.5,0.5,9.0
25,35,2,92.0,77.5,14.5,13.0,0.5,1.5,2.0
27,38,34,94.5,89.5,5.0,5.0,4.5,0.0,4.5
