agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,34,17.5,11.5,6.0,6.0,6.5,0.0,6.5
5,35,1,21.5,6.5,15.0,12.0,5.5,3.0,8.5
7,38,97,21.5,15.5,6.0,6.0,6.5,0.0,6.5
9,38,35,28.5,22.5,6.0,6.0,5.5,0.0,5.5
8,98,1,33.5,17.5,16.0,14.0,4.5,2.0,6.5
10,37,36,35.0,26.5,8.5,8.0,5.5,0.5,6.0
12,37,97,40.5,35.5,5.0,5.0,6.5,0.0,6.5
11,97,1,45.5,35.5,10.0,10.0,10.5,0.0,10.5
13,38,98,51.5,43.5,8.0,8.0,10.5,0.0,10.5
15,37,36,53.5,45.5,8.0,8.0,4.5,0.0,4.5
14,35,1,54.0,40.0,14.0,12.0,3.0,2.0,5.0
16,38,98,63.5,55.5,8.0,8.0,10.5,0.0,10.5
17,37,97,65.5,60.5,5.0,5.0,11.5,0.0,11.5
18,38,97,68.5,60.5,8.0,6.0,3.5,2.0,5.5
20,37,34,78.5,72.5,6.0,6.0,7.5,0.0,7.5
21,97,2,81.0,69.5,11.5,11.0,0.5,0.5,1.0
19,36,2,83.5,68.5,15.0,14.0,7.5,1.0,8.5
22,97,1,90.0,80.0,10.0,10.0,7.0,0.0,7.0
23,38,98,91.5,83.5,8.0,8.0,6.5,0.0,6.5
25,38,34,97.5,92.5,5.0,5.0,7.5,0.0,7.5
24,37,36,99.0,91.0,8.0,8.0,10.0,0.0,10.0
