agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,98,18.5,10.5,8.0,8.0,5.5,0.0,5.5
6,98,2,22.5,4.5,18.0,15.0,3.5,3.0,6.5
8,37,35,23.5,16.5,7.0,7.0,7.5,0.0,7.5
9,38,97,26.0,20.0,6.0,6.0,7.0,0.0,7.0
12,38,34,34.5,29.5,5.0,5.0,4.5,0.0,4.5
11,98,2,39.0,23.5,15.5,15.0,2.5,0.5,3.0
10,34,2,41.5,27.5,14.0,12.0,10.5,2.0,12.5
13,97,2,44.5,32.0,12.5,11.0,3.0,1.5,4.5
14,35,1,50.5,38.5,12.0,12.0,5.5,0.0,5.5
15,36,1,54.5,41.5,13.0,13.0,4.5,0.0,4.5
17,37,36,60.5,52.5,8.0,8.0,7.5,0.0,7.5
16,35,2,63.0,50.0,13.0,13.0,9.0,0.0,9.0
18,97,2,70.5,59.5,11.0,11.0,10.5,0.0,10.5
19,37,98,70.5,61.5,9.0,9.0,8.5,0.0,8.5
21,97,1,75.5,65.5,10.0,10.0,4.5,0.0,4.5
20,35,1,78.5,66.5,12.0,12.0,9.5,0.0,9.5
22,36,1,86.0,73.0,13.0,13.0,8.0,0.0,8.0
23,35,1,88.5,74.5,14.0,12.0,5.5,2.0,7.5
25,38,34,90.5,85.5,5.0,5.0,8.5,0.0,8.5
24,97,2,94.5,83.5,11.0,11.0,10.5,0.0,10.5
29,38,97,101.5,95.5,6.0,6.0,2.5,0.0,2.5
