agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,35,18.5,11.5,7.0,7.0,6.5,0.0,6.5
6,36,2,22.5,5.5,17.0,14.0,4.5,3.0,7.5
8,98,2,28.5,13.5,15.0,15.0,4.5,0.0,4.5
10,37,35,32.5,25.5,7.0,7.0,8.5,0.0,8.5
11,34,2,36.5,24.5,12.0,12.0,3.5,0.0,3.5
9,36,2,39.5,20.5,19.0,14.0,7.5,5.0,12.5
14,37,97,44.5,39.5,5.0,5.0,6.5,0.0,6.5
12,98,2,46.5,31.5,15.0,15.0,6.5,0.0,6.5
13,36,2,52.5,38.5,14.0,14.0,9.5,0.0,9.5
15,38,36,52.5,45.5,7.0,7.0,8.5,0.0,8.5
16,37,35,56.5,49.5,7.0,7.0,8.5,0.0,8.5
17,98,1,64.5,50.5,14.0,14.0,5.5,0.0,5.5
19,38,97,65.5,59.5,6.0,6.0,6.5,0.0,6.5
18,97,1,69.5,59.5,10.0,10.0,10.5,0.0,10.5
20,34,2,71.5,59.5,12.0,12.0,2.5,0.0,2.5
21,37,98,77.5,68.5,9.0,9.0,7.5,0.0,7.5
22,38,97,80.5,74.5,6.0,6.0,9.5,0.0,9.5
23,35,1,86.5,74.5,12.0,12.0,5.5,0.0,5.5
25,38,98,92.0,84.0,8.0,8.0,7.0,0.0,7.0
26,37,35,92.5,85.5,7.0,7.0,4.5,0.0,4.5
24,34,2,95.5,82.5,13.0,12.0,9.5,1.0,10.5
