agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,98,18.5,10.5,8.0,8.0,5.5,0.0,5.5
6,97,2,19.5,8.5,11.0,11.0,7.5,0.0,7.5
8,37,35,23.5,16.5,7.0,7.0,7.5,0.0,7.5
9,36,1,31.5,18.5,13.0,13.0,5.5,0.0,5.5
11,37,36,35.5,27.5,8.0,8.0,6.5,0.0,6.5
12,38,36,38.5,29.5,9.0,7.0,4.5,2.0,6.5
10,97,2,39.5,28.5,11.0,11.0,11.5,0.0,11.5
13,98,1,46.5,32.5,14.0,14.0,3.5,0.0,3.5
16,38,34,50.5,45.5,5.0,5.0,4.5,0.0,4.5
15,37,35,52.0,45.0,7.0,7.0,8.0,0.0,8.0
14,35,1,56.0,43.5,12.5,12.0,10.5,0.5,11.0
17,37,35,64.5,57.5,7.0,7.0,8.5,0.0,8.5
19,38,98,68.5,60.5,8.0,8.0,3.5,0.0,3.5
18,98,1,73.0,56.0,17.0,14.0,3.0,3.0,6.0
21,37,36,79.5,71.5,8.0,8.0,6.5,0.0,6.5
20,97,2,80.0,68.5,11.5,11.0,7.5,0.5,8.0
22,38,98,84.0,75.5,8.5,8.0,6.5,0.5,7.0
23,37,36,86.5,78.5,8.0,8.0,5.5,0.0,5.5
25,37,36,95.5,87.5,8.0,8.0,6.5,0.0,6.5
24,34,2,98.0,86.0,12.0,12.0,9.0,0.0,9.0
26,35,2,101.0,88.0,13.0,13.0,3.0,0.0,3.0
