agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,35,18.5,11.5,7.0,7.0,6.5,0.0,6.5
6,36,1,22.0,5.5,16.5,13.0,4.5,3.5,8.0
9,37,34,26.5,20.5,6.0,6.0,7.5,0.0,7.5
8,97,1,28.0,17.5,10.5,10.0,8.5,0.5,9.0
13,37,97,37.5,32.5,5.0,5.0,3.5,0.0,3.5
12,38,35,38.0,32.0,6.0,6.0,7.0,0.0,7.0
10,36,2,39.5,25.5,14.0,14.0,8.5,0.0,8.5
11,98,2,42.5,25.5,17.0,15.0,4.5,2.0,6.5
16,38,35,52.0,46.0,6.0,6.0,5.0,0.0,5.0
14,34,1,54.5,43.0,11.5,11.0,10.0,0.5,10.5
15,98,1,58.0,43.5,14.5,14.0,6.5,0.5,7.0
17,37,34,58.5,52.5,6.0,6.0,7.5,0.0,7.5
18,38,97,62.5,56.5,6.0,6.0,7.5,0.0,7.5
19,37,98,68.0,59.0,9.0,9.0,6.0,0.0,6.0
20,38,34,69.5,64.5,5.0,5.0,7.5,0.0,7.5
22,38,36,75.5,68.5,7.0,7.0,3.5,0.0,3.5
21,35,1,79.5,64.5,15.0,12.0,3.5,3.0,6.5
24,37,36,84.5,76.5,8.0,8.0,3.5,0.0,3.5
23,35,1,86.0,72.0,14.0,12.0,3.0,2.0,5.0
25,38,97,88.5,82.5,6.0,6.0,5.5,0.0,5.5
26,37,98,97.5,88.5,9.0,9.0,7.5,0.0,7.5
