agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,97,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,37,36,20.5,12.5,8.0,8.0,7.5,0.0,7.5
8,38,97,21.5,15.5,6.0,6.0,6.5,0.0,6.5
9,98,1,30.5,16.5,14.0,14.0,3.5,0.0,3.5
10,35,2,34.5,21.5,13.0,13.0,4.5,0.0,4.5
11,36,1,34.5,21.5,13.0,13.0,0.5,0.0,0.5
12,97,1,38.5,28.5,10.0,10.0,3.5,0.0,3.5
13,34,1,50.5,39.5,11.0,11.0,10.5,0.0,10.5
14,36,2,55.5,41.5,14.0,14.0,8.5,0.0,8.5
15,35,1,57.5,45.5,12.0,12.0,8.5,0.0,8.5
16,37,36,57.5,49.5,8.0,8.0,8.5,0.0,8.5
17,38,36,60.5,51.5,9.0,7.0,6.5,2.0,8.5
18,38,36,67.5,60.5,7.0,7.0,7.5,0.0,7.5
20,38,34,71.5,66.5,5.0,5.0,5.5,0.0,5.5
19,37,35,73.0,65.5,7.5,7.0,8.5,0.5,9.0
22,37,36,83.5,75.5,8.0,8.0,6.5,0.0,6.5
21,98,1,87.0,69.5,17.5,14.0,4.5,3.5,8.0
24,37,36,92.0,84.0,8.0,8.0,7.0,0.0,7.0
23,98,1,93.5,77.5,16.0,14.0,4.5,2.0,6.5
25,38,98,97.0,88.5,8.5,8.0,7.5,0.5,8.0
26,37,35,98.5,91.5,7.0,7.0,6.5,0.0,6.5
