agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,36,17.5,10.5,7.0,7.0,5.5,0.0,5.5
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
6,35,2,22.5,6.5,16.0,13.0,5.5,3.0,8.5
9,38,97,25.5,19.5,6.0,6.0,6.5,0.0,6.5
10,37,98,34.5,25.5,9.0,9.0,8.5,0.0,8.5
12,38,97,35.5,29.5,6.0,6.0,4.5,0.0,4.5
11,34,2,39.5,26.5,13.0,12.0,5.5,1.0,6.5
14,38,36,45.0,38.0,7.0,7.0,5.0,0.0,5.0
15,37,34,46.5,40.5,6.0,6.0,3.5,0.0,3.5
13,35,1,49.0,33.5,15.5,12.0,4.5,3.5,8.0
17,38,98,58.5,50.5,8.0,8.0,5.5,0.0,5.5
18,37,36,60.5,52.5,8.0,8.0,3.5,0.0,3.5
16,35,1,62.0,49.5,12.5,12.0,8.5,0.5,9.0
19,97,2,72.5,61.5,11.0,11.0,8.5,0.0,8.5
20,34,2,75.5,62.0,13.5,12.0,5.0,1.5,6.5
21,98,2,78.5,63.5,15.0,15.0,2.5,0.0,2.5
22,34,1,84.5,73.5,11.0,11.0,8.5,0.0,8.5
23,37,98,87.0,77.5,9.5,9.0,8.5,0.5,9.0
24,38,36,88.5,81.5,7.0,7.0,8.5,0.0,8.5
25,35,1,98.5,86.5,12.0,12.0,5.5,0.0,5.5
27,36,2,103.5,89.5,14.0,14.0,0.5,0.0,0.5
