agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
7,34,2,23.5,11.5,12.0,12.0,6.5,0.0,6.5
8,37,36,24.5,16.5,8.0,8.0,7.5,0.0,7.5
9,35,2,29.5,16.5,13.0,13.0,3.5,0.0,3.5
10,35,1,35.5,23.5,12.0,12.0,6.5,0.0,6.5
12,35,2,40.5,27.5,13.0,13.0,2.5,0.0,2.5
11,34,1,42.5,31.5,11.0,11.0,10.5,0.0,10.5
14,37,97,45.5,40.5,5.0,5.0,7.5,0.0,7.5
13,98,1,46.5,32.5,14.0,14.0,3.5,0.0,3.5
17,37,97,58.5,53.5,5.0,5.0,8.5,0.0,8.5
18,38,36,58.5,51.5,7.0,7.0,2.5,0.0,2.5
15,36,1,62.5,46.5,16.0,13.0,9.5,3.0,12.5
19,38,36,65.0,58.0,7.0,7.0,5.0,0.0,5.0
16,34,1,65.5,52.5,13.0,11.0,11.5,2.0,13.5
20,34,1,72.5,61.5,11.0,11.0,4.5,0.0,4.5
21,35,1,76.5,64.5,12.0,12.0,3.5,0.0,3.5
22,37,98,82.5,73.5,9.0,9.0,8.5,0.0,8.5
24,38,34,84.5,79.5,5.0,5.0,6.5,0.0,6.5
23,36,2,87.0,73.0,14.0,14.0,4.0,0.0,4.0
25,37,36,92.5,84.5,8.0,8.0,7.5,0.0,7.5
26,38,36,97.5,87.5,10.0,7.0,6.5,3.0,9.5
