agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,34,15.5,10.5,5.0,5.0,5.5,0.0,5.5
6,36,1,19.0,5.5,13.5,13.0,4.5,0.5,5.0
10,38,36,27.5,20.5,7.0,7.0,3.5,0.0,3.5
8,36,2,28.5,14.5,14.0,14.0,5.5,0.0,5.5
9,37,98,30.0,20.5,9.5,9.0,7.5,0.5,8.0
12,38,97,37.0,31.0,6.0,6.0,6.0,0.0,6.0
13,37,35,42.5,35.5,7.0,7.0,6.5,0.0,6.5
14,38,34,43.0,38.0,5.0,5.0,5.0,0.0,5.0
11,97,1,45.5,32.5,13.0,10.0,11.5,3.0,14.5
15,97,2,56.5,45.5,11.0,11.0,8.5,0.0,8.5
17,34,1,58.0,47.0,11.0,11.0,2.0,0.0,2.0
16,36,2,59.5,44.0,15.5,14.0,3.0,1.5,4.5
18,97,2,68.5,57.5,11.0,11.0,8.5,0.0,8.5
20,38,97,71.5,65.5,6.0,6.0,8.5,0.0,8.5
19,35,2,75.5,62.5,13.0,13.0,9.5,0.0,9.5
21,37,35,76.0,69.0,7.0,7.0,8.0,0.0,8.0
22,34,1,82.5,71.5,11.0,11.0,6.5,0.0,6.5
24,37,36,84.5,76.5,8.0,8.0,3.5,0.0,3.5
23,38,98,86.0,77.5,8.5,8.0,8.5,0.5,9.0
25,35,2,91.0,78.0,13.0,13.0,1.0,0.0,1.0
27,34,2,100.5,88.5,12.0,12.0,3.5,0.0,3.5
