agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,35,1,18.5,6.5,12.0,12.0,5.5,0.0,5.5
7,98,1,23.5,9.5,14.0,14.0,4.5,0.0,4.5
8,34,1,28.5,17.5,11.0,11.0,8.5,0.0,8.5
9,98,1,33.5,19.5,14.0,14.0,6.5,0.0,6.5
10,36,2,39.5,25.5,14.0,14.0,8.5,0.0,8.5
11,34,2,43.5,31.5,12.0,12.0,10.5,0.0,10.5
12,97,2,48.5,37.5,11.0,11.0,12.5,0.0,12.5
13,98,1,52.5,38.5,14.0,14.0,9.5,0.0,9.5
15,37,35,56.5,49.5,7.0,7.0,12.5,0.0,12.5
14,35,1,61.0,45.5,15.5,12.0,12.5,3.5,16.0
17,38,98,65.5,57.5,8.0,8.0,12.5,0.0,12.5
19,37,34,69.5,63.5,6.0,6.0,10.5,0.0,10.5
16,98,2,71.0,52.5,18.5,15.0,11.5,3.5,15.0
18,36,1,76.5,63.5,13.0,13.0,14.5,0.0,14.5
21,35,1,81.5,69.5,12.0,12.0,8.5,0.0,8.5
22,37,35,82.5,75.5,7.0,7.0,10.5,0.0,10.5
20,97,1,85.0,75.0,10.0,10.0,18.0,0.0,18.0
23,38,98,88.0,80.0,8.0,8.0,11.0,0.0,11.0
26,34,1,96.5,85.5,11.0,11.0,4.5,0.0,4.5
24,36,1,100.5,87.5,13.0,13.0,14.5,0.0,14.5
27,37,98,105.0,96.0,9.0,9.0,11.0,0.0,11.0
