agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,36,17.5,10.5,7.0,7.0,5.5,0.0,5.5
6,97,2,19.5,8.5,11.0,11.0,7.5,0.0,7.5
9,37,97,25.5,20.5,5.0,5.0,7.5,0.0,7.5
8,98,1,28.0,13.5,14.5,14.0,4.5,0.5,5.0
10,38,35,30.5,24.5,6.0,6.0,7.5,0.0,7.5
11,37,35,33.5,26.5,7.0,7.0,5.5,0.0,5.5
12,98,2,43.5,28.5,15.0,15.0,3.5,0.0,3.5
14,97,1,47.5,37.5,10.0,10.0,4.5,0.0,4.5
13,98,2,51.5,36.5,15.0,15.0,7.5,0.0,7.5
15,35,2,54.5,40.0,14.5,13.0,3.0,1.5,4.5
16,35,2,60.5,47.5,13.0,13.0,6.5,0.0,6.5
18,37,35,65.5,58.5,7.0,7.0,9.5,0.0,9.5
19,38,97,66.5,60.5,6.0,6.0,7.5,0.0,7.5
17,36,2,67.5,53.5,14.0,14.0,8.5,0.0,8.5
22,38,97,77.5,71.5,6.0,6.0,6.5,0.0,6.5
21,37,98,80.5,70.5,10.0,9.0,9.5,1.0,10.5
20,34,2,81.0,67.0,14.0,12.0,10.0,2.0,12.0
24,38,36,84.5,77.5,7.0,7.0,4.5,0.0,4.5
23,36,1,89.0,74.5,14.5,13.0,5.5,1.5,7.0
25,37,36,90.5,82.5,8.0,8.0,5.5,0.0,5.5
26,38,35,94.5,88.5,6.0,6.0,7.5,0.0,7.5
