agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,36,13.5,6.5,7.0,7.0,5.5,0.0,5.5
7,37,98,21.5,12.5,9.0,9.0,7.5,0.0,7.5
8,97,1,27.0,17.0,10.0,10.0,8.0,0.0,8.0
10,37,98,30.5,21.5,9.0,9.0,4.5,0.0,4.5
9,34,1,31.5,20.5,11.0,11.0,7.5,0.0,7.5
11,38,98,36.5,28.5,8.0,8.0,7.5,0.0,7.5
12,37,98,39.5,30.5,9.0,9.0,5.5,0.0,5.5
14,35,1,49.5,37.5,12.0,12.0,4.5,0.0,4.5
13,97,1,52.5,41.0,11.5,10.0,12.0,1.5,13.5
15,34,2,54.0,41.5,12.5,12.0,4.5,0.5,5.0
16,38,36,54.5,47.5,7.0,7.0,6.5,0.0,6.5
17,37,98,61.5,52.5,9.0,9.0,7.5,0.0,7.5
20,38,98,70.5,62.5,8.0,8.0,5.5,0.0,5.5
18,34,2,74.5,62.5,12.0,12.0,13.5,0.0,13.5
19,97,1,76.5,66.5,10.0,10.0,13.5,0.0,13.5
21,37,36,78.0,69.5,8.5,8.0,8.5,0.5,9.0
22,35,1,82.5,70.5,12.0,12.0,5.5,0.0,5.5
23,34,2,87.5,75.5,12.0,12.0,6.5,0.0,6.5
26,36,1,97.0,84.0,13.0,13.0,3.0,0.0,3.0
24,98,2,98.5,83.5,15.0,15.0,10.5,0.0,10.5
25,34,1,100.5,89.5,11.0,11.0,12.5,0.0,12.5
