agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
8,37,97,20.5,15.5,5.0,5.0,6.5,0.0,6.5
7,36,1,23.5,10.5,13.0,13.0,5.5,0.0,5.5
11,97,1,31.5,21.5,10.0,10.0,0.5,0.0,0.5
10,37,36,33.5,25.5,8.0,8.0,8.5,0.0,8.5
12,38,36,36.5,29.5,7.0,7.0,4.5,0.0,4.5
9,35,2,37.0,21.5,15.5,13.0,8.5,2.5,11.0
13,37,34,43.0,37.0,6.0,6.0,8.0,0.0,8.0
14,38,34,46.5,41.5,5.0,5.0,8.5,0.0,8.5
15,97,1,51.5,41.5,10.0,10.0,4.5,0.0,4.5
16,37,34,54.5,48.5,6.0,6.0,7.5,0.0,7.5
17,38,36,57.0,50.0,7.0,7.0,5.0,0.0,5.0
18,37,36,60.5,52.5,8.0,8.0,3.5,0.0,3.5
20,38,34,64.5,59.5,5.0,5.0,2.5,0.0,2.5
19,37,35,68.0,61.0,7.0,7.0,8.0,0.0,8.0
21,38,97,72.0,66.0,6.0,6.0,5.0,0.0,5.0
22,37,97,76.5,69.5,7.0,5.0,4.5,2.0,6.5
23,36,1,84.0,71.0,13.0,13.0,2.0,0.0,2.0
25,97,2,88.5,77.5,11.0,11.0,0.5,0.0,0.5
24,36,1,91.5,78.5,13.0,13.0,5.5,0.0,5.5
26,35,1,98.5,86.5,12.0,12.0,5.5,0.0,5.5
