agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
7,38,97,17.5,11.5,6.0,6.0,6.5,0.0,6.5
8,98,1,26.5,12.5,14.0,14.0,3.5,0.0,3.5
10,36,1,31.5,18.5,13.0,13.0,1.5,0.0,1.5
9,35,2,33.0,19.5,13.5,13.0,6.5,0.5,7.0
12,38,34,37.5,32.5,5.0,5.0,7.5,0.0,7.5
11,36,2,42.0,27.5,14.5,14.0,6.5,0.5,7.0
13,37,35,44.5,37.5,7.0,7.0,8.5,0.0,8.5
14,38,36,48.5,41.5,7.0,7.0,8.5,0.0,8.5
15,37,35,53.5,46.5,7.0,7.0,5.5,0.0,5.5
16,97,1,58.5,48.5,10.0,10.0,3.5,0.0,3.5
17,36,2,63.5,49.5,14.0,14.0,0.5,0.0,0.5
19,37,34,66.5,60.5,6.0,6.0,3.5,0.0,3.5
18,36,2,72.5,58.5,14.0,14.0,5.5,0.0,5.5
21,38,98,78.0,69.5,8.5,8.0,4.5,0.5,5.0
22,37,36,80.5,72.5,8.0,8.0,3.5,0.0,3.5
20,97,1,81.5,71.5,10.0,10.0,10.5,0.0,10.5
23,37,98,88.5,79.5,9.0,9.0,6.5,0.0,6.5
24,38,35,89.5,83.5,6.0,6.0,6.5,0.0,6.5
25,34,1,95.5,84.5,11.0,11.0,3.5,0.0,3.5
26,37,34,98.5,92.5,6.0,6.0,7.5,0.0,7.5
