agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,98,16.5,7.5,9.0,9.0,6.5,0.0,6.5
7,35,2,23.5,10.5,13.0,13.0,5.5,0.0,5.5
8,37,34,24.5,18.5,6.0,6.0,9.5,0.0,9.5
10,38,97,31.0,24.5,6.5,6.0,7.5,0.5,8.0
9,97,1,31.5,21.5,10.0,10.0,8.5,0.0,8.5
11,37,98,36.5,27.5,9.0,9.0,6.5,0.0,6.5
12,34,2,37.5,25.5,12.0,12.0,0.5,0.0,0.5
14,37,34,42.0,36.0,6.0,6.0,3.0,0.0,3.0
13,36,2,47.5,33.5,14.0,14.0,4.5,0.0,4.5
15,38,97,50.0,43.5,6.5,6.0,6.5,0.5,7.0
16,37,97,53.0,46.5,6.5,5.0,5.5,1.5,7.0
20,37,35,65.5,58.5,7.0,7.0,1.5,0.0,1.5
17,98,2,66.0,51.0,15.0,15.0,6.0,0.0,6.0
18,34,1,69.5,58.5,11.0,11.0,9.5,0.0,9.5
19,35,2,70.0,56.0,14.0,13.0,3.0,1.0,4.0
22,38,35,77.5,71.5,6.0,6.0,6.5,0.0,6.5
21,98,1,78.5,64.5,14.0,14.0,3.5,0.0,3.5
23,37,98,86.0,76.0,10.0,9.0,7.0,1.0,8.0
24,34,1,93.0,82.0,11.0,11.0,9.0,0.0,9.0
27,38,34,94.5,89.5,5.0,5.0,4.5,0.0,4.5
26,35,2,97.5,84.5,13.0,13.0,3.5,0.0,3.5
