agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,98,2,23.5,8.5,15.0,15.0,3.5,0.0,3.5
8,34,2,28.5,16.5,12.0,12.0,7.5,0.0,7.5
9,98,2,31.5,16.5,15.0,15.0,3.5,0.0,3.5
11,38,97,34.5,28.5,6.0,6.0,7.5,0.0,7.5
10,36,2,38.5,24.5,14.0,14.0,7.5,0.0,7.5
12,37,97,38.5,33.5,5.0,5.0,8.5,0.0,8.5
13,38,98,45.5,37.5,8.0,8.0,8.5,0.0,8.5
14,37,97,46.5,41.5,5.0,5.0,4.5,0.0,4.5
15,36,2,60.0,45.5,14.5,14.0,4.5,0.5,5.0
17,38,98,60.5,52.5,8.0,8.0,3.5,0.0,3.5
16,35,1,64.5,52.5,12.0,12.0,7.5,0.0,7.5
19,38,35,69.5,63.5,6.0,6.0,6.5,0.0,6.5
18,34,2,73.0,60.5,12.5,12.0,7.5,0.5,8.0
20,36,1,76.5,63.5,13.0,13.0,2.5,0.0,2.5
21,37,36,78.0,70.0,8.0,8.0,5.0,0.0,5.0
22,38,98,83.5,75.5,8.0,8.0,6.5,0.0,6.5
23,97,2,89.5,78.5,11.0,11.0,5.5,0.0,5.5
25,35,1,97.0,85.0,12.0,12.0,4.0,0.0,4.0
24,34,2,99.0,87.0,12.0,12.0,10.0,0.0,10.0
26,97,2,101.5,90.5,11.0,11.0,5.5,0.0,5.5
