agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
7,37,97,17.5,12.5,5.0,5.0,7.5,0.0,7.5
8,36,1,26.5,13.5,13.0,13.0,4.5,0.0,4.5
9,34,2,26.5,14.5,12.0,12.0,1.5,0.0,1.5
11,37,34,28.5,22.5,6.0,6.0,1.5,0.0,1.5
10,35,2,36.5,23.5,13.0,13.0,6.5,0.0,6.5
13,37,36,42.5,34.5,8.0,8.0,5.5,0.0,5.5
14,38,35,43.5,37.5,6.0,6.0,4.5,0.0,4.5
12,36,1,50.0,33.5,16.5,13.0,8.5,3.5,12.0
15,37,35,50.5,43.5,7.0,7.0,6.5,0.0,6.5
17,37,98,59.5,50.5,9.0,9.0,5.5,0.0,5.5
16,34,1,61.5,50.5,11.0,11.0,9.5,0.0,9.5
19,38,36,63.5,56.5,7.0,7.0,3.5,0.0,3.5
18,97,1,67.0,57.0,10.0,10.0,8.0,0.0,8.0
22,38,35,76.5,70.5,6.0,6.0,5.5,0.0,5.5
21,37,98,77.5,68.5,9.0,9.0,7.5,0.0,7.5
20,35,2,81.0,66.5,14.5,13.0,9.5,1.5,11.0
23,37,98,84.5,75.5,9.0,9.0,6.5,0.0,6.5
24,38,98,87.0,77.0,10.0,8.0,4.0,2.0,6.0
25,34,1,90.5,79.5,11.0,11.0,2.5,0.0,2.5
26,38,34,92.5,87.5,5.0,5.0,6.5,0.0,6.5
