agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,1,18.5,4.5,14.0,14.0,3.5,0.0,3.5
7,35,1,23.5,11.5,12.0,12.0,6.5,0.0,6.5
9,37,36,28.5,20.5,8.0,8.0,7.5,0.0,7.5
8,36,2,32.0,15.5,16.5,14.0,6.5,2.5,9.0
10,38,98,32.5,24.5,8.0,8.0,7.5,0.0,7.5
12,38,35,40.0,33.5,6.5,6.0,8.5,0.5,9.0
13,37,97,41.5,36.5,5.0,5.0,7.5,0.0,7.5
11,97,1,42.5,32.5,10.0,10.0,11.5,0.0,11.5
14,37,35,49.5,42.5,7.0,7.0,5.5,0.0,5.5
15,38,97,52.0,46.0,6.0,6.0,5.0,0.0,5.0
16,37,98,56.5,47.0,9.5,9.0,2.0,0.5,2.5
17,38,35,60.0,53.5,6.5,6.0,4.5,0.5,5.0
18,37,36,64.5,56.5,8.0,8.0,3.5,0.0,3.5
19,37,34,66.5,60.5,6.0,6.0,3.5,0.0,3.5
20,37,34,72.5,66.5,6.0,6.0,5.5,0.0,5.5
21,35,2,80.5,67.5,13.0,13.0,2.5,0.0,2.5
22,35,1,84.0,72.0,12.0,12.0,3.0,0.0,3.0
23,98,2,91.5,76.5,15.0,15.0,3.5,0.0,3.5
24,97,2,94.0,82.5,11.5,11.0,5.5,0.5,6.0
25,35,1,100.5,88.5,12.0,12.0,7.5,0.0,7.5
26,37,34,101.0,95.0,6.0,6.0,10.0,0.0,10.0
