agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
7,38,35,17.0,11.0,6.0,6.0,7.0,0.0,7.0
9,38,97,25.5,19.5,6.0,6.0,6.5,0.0,6.5
8,34,1,28.5,16.5,12.0,11.0,6.5,1.0,7.5
11,37,35,31.0,24.0,7.0,7.0,5.0,0.0,5.0
10,36,1,31.5,16.5,15.0,13.0,0.5,2.0,2.5
12,38,98,37.5,29.5,8.0,8.0,7.5,0.0,7.5
13,37,98,40.0,30.5,9.5,9.0,5.5,0.5,6.0
15,36,2,48.0,34.0,14.0,14.0,3.0,0.0,3.0
16,38,36,50.0,41.5,8.5,7.0,7.5,1.5,9.0
14,34,1,52.5,41.5,11.0,11.0,13.5,0.0,13.5
17,37,36,55.0,47.0,8.0,8.0,10.0,0.0,10.0
18,35,1,60.0,48.0,12.0,12.0,5.0,0.0,5.0
20,97,1,65.0,55.0,10.0,10.0,6.0,0.0,6.0
21,38,34,67.5,62.5,5.0,5.0,10.5,0.0,10.5
22,36,2,70.0,56.0,14.0,14.0,1.0,0.0,1.0
19,98,2,72.5,57.0,15.5,15.0,11.0,0.5,11.5
25,38,97,78.5,72.5,6.0,6.0,8.5,0.0,8.5
24,37,98,85.0,76.0,9.0,9.0,15.0,0.0,15.0
23,36,1,86.0,71.0,15.0,13.0,13.0,2.0,15.0
28,37,34,89.5,83.5,6.0,6.0,4.5,0.0,4.5
26,34,2,94.0,82.0,12.0,12.0,9.0,0.0,9.0
27,36,2,97.5,83.5,14.0,14.0,7.5,0.0,7.5
29,35,2,102.0,89.0,13.0,13.0,7.0,0.0,7.0
31,97,1,102.5,92.5,10.0,10.0,4.5,0.0,4.5
30,37,35,104.0,97.0,7.0,7.0,12.0,0.0,12.0
