agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,16.5,11.5,5.0,5.0,6.5,0.0,6.5
5,34,2,20.0,7.5,12.5,12.0,6.5,0.5,7.0
8,38,97,25.5,19.5,6.0,6.0,6.5,0.0,6.5
7,98,2,30.0,13.5,16.5,15.0,4.5,1.5,6.0
9,36,1,34.5,21.5,13.0,13.0,4.5,0.0,4.5
11,38,97,37.5,31.5,6.0,6.0,6.5,0.0,6.5
10,35,2,44.0,31.0,13.0,13.0,10.0,0.0,10.0
12,34,1,53.0,42.0,11.0,11.0,13.0,0.0,13.0
14,35,2,54.5,41.5,13.0,13.0,4.5,0.0,4.5
13,98,1,58.5,44.5,14.0,14.0,11.5,0.0,11.5
15,97,1,67.0,57.0,10.0,10.0,16.0,0.0,16.0
16,37,35,71.0,64.0,7.0,7.0,19.0,0.0,19.0
17,36,1,77.5,64.5,13.0,13.0,15.5,0.0,15.5
18,98,1,82.5,68.5,14.0,14.0,15.5,0.0,15.5
20,38,97,83.5,77.5,6.0,6.0,16.5,0.0,16.5
19,34,1,91.0,80.0,11.0,11.0,23.0,0.0,23.0
23,35,1,99.5,87.5,12.0,12.0,14.5,0.0,14.5
21,36,1,102.0,88.5,13.5,13.0,23.5,0.5,24.0
22,98,1,106.5,92.5,14.0,14.0,23.5,0.0,23.5
24,34,1,115.0,104.0,11.0,11.0,23.0,0.0,23.0
25,38,98,117.5,109.5,8.0,8.0,24.5,0.0,24.5
26,37,35,122.0,115.0,7.0,7.0,26.0,0.0,26.0
27,97,1,130.5,120.5,10.0,10.0,27.5,0.0,27.5
29,38,34,130.5,125.5,5.0,5.0,12.5,0.0,12.5
30,37,98,138.0,129.0,9.0,9.0,8.0,0.0,8.0
